安庆,2015-01-01,10,-3,0,0,4-5级~3-4级
安庆,2015-01-02,14,0,0,0,小于3级
安庆,2015-01-03,16,3,0,0,小于3级~3-4级
安庆,2015-01-04,17,9,0,0,小于3级~3-4级
安庆,2015-01-05,12,6,1,1,小于3级~3-4级
安庆,2015-01-06,8,1,0,0,4-5级
安庆,2015-01-07,10,-2,0,0,3-4级~小于3级
安庆,2015-01-08,12,1,0,0,小于3级
安庆,2015-01-09,15,2,0,0,小于3级
安庆,2015-01-10,16,2,0,0,小于3级
安庆,2015-01-11,12,3,0,0,小于3级
安庆,2015-01-12,6,4,1,0,3-4级~小于3级
安庆,2015-01-13,9,4,1,0,小于3级
安庆,2015-01-14,10,3,0,0,小于3级
安庆,2015-01-15,11,3,0,0,小于3级
安庆,2015-01-16,9,0,0,0,小于3级
安庆,2015-01-17,11,0,0,0,小于3级
安庆,2015-01-18,11,1,0,0,小于3级
安庆,2015-01-19,11,3,0,0,小于3级
安庆,2015-01-20,15,4,0,0,小于3级
安庆,2015-01-21,9,0,0,0,小于3级
安庆,2015-01-22,13,-1,0,0,小于3级
安庆,2015-01-23,17,5,0,0,小于3级
安庆,2015-01-24,12,9,1,0,小于3级
安庆,2015-01-25,11,6,1,0,小于3级
安庆,2015-01-26,8,4,1,0,小于3级
安庆,2015-01-27,3,1,1,1,小于3级
安庆,2015-01-28,1,-1,1,1,4-5级~3-4级
安庆,2015-01-29,3,-1,0,1,小于3级
安庆,2015-01-30,3,-1,0,0,3-4级~小于3级
安庆,2015-01-31,3,0,1,1,小于3级
齐齐哈尔,2015-01-01,-10,-22,0,0,小于3级
齐齐哈尔,2015-01-02,-9,-18,0,0,3-4级
齐齐哈尔,2015-01-03,-10,-19,0,0,小于3级
齐齐哈尔,2015-01-04,-9,-16,0,0,小于3级
齐齐哈尔,2015-01-05,-10,-20,0,0,4-5级
齐齐哈尔,2015-01-06,-9,-21,0,0,3-4级
齐齐哈尔,2015-01-07,-9,-19,0,0,3-4级
齐齐哈尔,2015-01-08,-8,-19,0,0,小于3级
齐齐哈尔,2015-01-09,-7,-21,0,0,小于3级
齐齐哈尔,2015-01-10,-8,-21,0,0,小于3级
齐齐哈尔,2015-01-11,-8,-20,0,0,小于3级
齐齐哈尔,2015-01-12,-10,-17,0,0,小于3级
齐齐哈尔,2015-01-13,-10,-20,0,0,3-4级
齐齐哈尔,2015-01-14,-12,-21,0,0,小于3级
齐齐哈尔,2015-01-15,-10,-21,0,0,小于3级
齐齐哈尔,2015-01-16,-7,-20,0,0,3-4级
齐齐哈尔,2015-01-17,-9,-19,0,0,小于3级
齐齐哈尔,2015-01-18,-12,-22,0,0,3-4级
齐齐哈尔,2015-01-19,-11,-20,0,0,小于3级
齐齐哈尔,2015-01-20,-8,-19,0,0,小于3级
齐齐哈尔,2015-01-21,-8,-19,0,0,小于3级
齐齐哈尔,2015-01-22,-8,-17,0,0,小于3级
齐齐哈尔,2015-01-23,-9,-15,0,0,小于3级
齐齐哈尔,2015-01-24,-5,-17,0,0,小于3级
齐齐哈尔,2015-01-25,-10,-18,0,0,小于3级
齐齐哈尔,2015-01-26,-10,-24,0,0,3-4级
齐齐哈尔,2015-01-27,-7,-21,0,0,小于3级
齐齐哈尔,2015-01-28,-7,-18,0,0,小于3级
齐齐哈尔,2015-01-29,-8,-21,0,0,小于3级
齐齐哈尔,2015-01-30,-7,-18,0,0,小于3级
齐齐哈尔,2015-01-31,-3,-16,0,0,小于3级
铁岭,2015-01-01,-6,-18,0,0,3-4级
铁岭,2015-01-02,2,-12,0,0,小于3级~3-4级
铁岭,2015-01-03,-2,-11,0,0,3-4级~4-5级
铁岭,2015-01-04,1,-10,0,1,3-4级
铁岭,2015-01-05,-7,-17,0,0,小于3级~3-4级
铁岭,2015-01-06,-7,-18,0,0,4-5级
铁岭,2015-01-07,-5,-17,0,0,3-4级~小于3级
铁岭,2015-01-08,-4,-18,0,0,小于3级
铁岭,2015-01-09,-3,-14,0,0,小于3级~3-4级
铁岭,2015-01-10,-5,-15,0,0,小于3级~3-4级
铁岭,2015-01-11,-3,-20,0,0,3-4级
铁岭,2015-01-12,2,-11,0,0,小于3级
铁岭,2015-01-13,-2,-9,0,0,小于3级~3-4级
铁岭,2015-01-14,-5,-12,0,0,3-4级
铁岭,2015-01-15,-8,-14,0,1,小于3级
铁岭,2015-01-16,-5,-18,0,0,小于3级~3-4级
铁岭,2015-01-17,-1,-13,0,1,3-4级~小于3级
铁岭,2015-01-18,-5,-12,0,1,小于3级~3-4级
铁岭,2015-01-19,0,-18,0,0,3-4级
铁岭,2015-01-20,-4,-12,0,1,小于3级
铁岭,2015-01-21,-4,-18,0,0,3-4级
铁岭,2015-01-22,2,-16,0,0,小于3级~3-4级
铁岭,2015-01-23,-3,-13,0,0,小于3级~3-4级
铁岭,2015-01-24,1,-14,0,0,小于3级~3-4级
铁岭,2015-01-25,-4,-14,0,1,小于3级
铁岭,2015-01-26,-9,-18,0,0,小于3级~4-5级
铁岭,2015-01-27,-7,-21,0,0,3-4级
铁岭,2015-01-28,-3,-19,0,0,小于3级~3-4级
铁岭,2015-01-29,-7,-17,0,0,小于3级~3-4级
铁岭,2015-01-30,-5,-19,0,0,小于3级
铁岭,2015-01-31,-1,-17,0,0,小于3级
朝阳,2015-01-01,8,-5,0,0,3-4级~小于3级
朝阳,2015-01-02,8,-6,0,0,小于3级
朝阳,2015-01-03,6,-5,0,0,小于3级
朝阳,2015-01-04,9,-1,0,0,小于3级
朝阳,2015-01-05,6,-4,0,0,小于3级~4-5级
朝阳,2015-01-06,3,-6,0,0,4-5级~小于3级
朝阳,2015-01-07,5,-6,0,0,小于3级
朝阳,2015-01-08,7,-3,0,0,小于3级
朝阳,2015-01-09,9,-5,0,0,小于3级
朝阳,2015-01-10,5,-3,0,0,小于3级
朝阳,2015-01-11,4,-6,0,0,3-4级~小于3级
朝阳,2015-01-12,3,-5,0,0,小于3级
朝阳,2015-01-13,2,-5,0,1,小于3级
朝阳,2015-01-14,3,-5,0,0,小于3级
朝阳,2015-01-15,4,-3,0,0,小于3级
朝阳,2015-01-16,4,-7,0,0,3-4级~5-6级
朝阳,2015-01-17,6,-5,0,0,3-4级~小于3级
朝阳,2015-01-18,5,-6,0,0,小于3级~4-5级
朝阳,2015-01-19,5,-5,0,0,3-4级~小于3级
朝阳,2015-01-20,5,-2,0,0,小于3级
朝阳,2015-01-21,6,-7,0,0,3-4级
朝阳,2015-01-22,7,-6,0,0,小于3级
朝阳,2015-01-23,2,-3,0,0,小于3级
朝阳,2015-01-24,4,-5,0,0,小于3级
朝阳,2015-01-25,5,-4,0,0,小于3级
朝阳,2015-01-26,2,-7,0,0,小于3级~4-5级
朝阳,2015-01-27,0,-7,0,0,4-5级~小于3级
朝阳,2015-01-28,4,-5,0,0,小于3级
朝阳,2015-01-29,3,-6,0,0,小于3级~3-4级
朝阳,2015-01-30,4,-8,0,0,3-4级~小于3级
朝阳,2015-01-31,2,-7,0,0,小于3级
葫芦岛,2015-01-01,0,-11,0,0,5-6级~4-5级
葫芦岛,2015-01-02,5,-9,0,0,3-4级
葫芦岛,2015-01-03,4,-7,0,0,4-5级~5-6级
葫芦岛,2015-01-04,4,-6,0,1,3-4级
葫芦岛,2015-01-05,1,-10,0,0,3-4级~5-6级
葫芦岛,2015-01-06,0,-13,0,0,5-6级~4-5级
葫芦岛,2015-01-07,0,-14,0,0,3-4级
葫芦岛,2015-01-08,1,-15,0,0,小于3级~3-4级
葫芦岛,2015-01-09,5,-10,0,0,3-4级
葫芦岛,2015-01-10,2,-9,0,0,3-4级
葫芦岛,2015-01-11,1,-14,0,0,4-5级~3-4级
葫芦岛,2015-01-12,4,-8,0,0,3-4级~5-6级
葫芦岛,2015-01-13,1,-8,0,0,3-4级
葫芦岛,2015-01-14,-1,-10,0,0,3-4级
葫芦岛,2015-01-15,-4,-9,0,1,3-4级
葫芦岛,2015-01-16,2,-14,0,0,3-4级~4-5级
葫芦岛,2015-01-17,3,-8,0,0,3-4级
葫芦岛,2015-01-18,-1,-11,0,0,3-4级~4-5级
葫芦岛,2015-01-19,2,-10,0,0,4-5级~3-4级
葫芦岛,2015-01-20,-1,-8,0,1,3-4级
葫芦岛,2015-01-21,0,-15,0,0,4-5级
葫芦岛,2015-01-22,7,-9,0,0,4-5级
葫芦岛,2015-01-23,-1,-10,0,0,3-4级
葫芦岛,2015-01-24,2,-7,0,0,3-4级~4-5级
葫芦岛,2015-01-25,-3,-8,0,0,3-4级
葫芦岛,2015-01-26,-3,-15,0,0,4-5级~5-6级
葫芦岛,2015-01-27,-3,-17,0,0,4-5级~3-4级
葫芦岛,2015-01-28,2,-13,0,0,3-4级
葫芦岛,2015-01-29,-1,-13,0,0,3-4级
葫芦岛,2015-01-30,2,-15,0,0,3-4级~4-5级
葫芦岛,2015-01-31,3,-14,0,0,3-4级
四平,2015-01-01,-10,-19,0,0,小于3级
四平,2015-01-02,-1,-17,0,0,小于3级
四平,2015-01-03,1,-9,0,0,小于3级
四平,2015-01-04,-4,-14,0,0,3-4级~小于3级
四平,2015-01-05,-10,-20,0,0,3-4级
四平,2015-01-06,-10,-21,0,0,小于3级
四平,2015-01-07,-7,-18,0,0,小于3级
四平,2015-01-08,-6,-18,0,0,小于3级
四平,2015-01-09,-5,-15,0,0,小于3级
四平,2015-01-10,-7,-15,0,0,小于3级
四平,2015-01-11,-6,-18,0,0,小于3级
四平,2015-01-12,-1,-16,0,0,小于3级
四平,2015-01-13,-5,-14,0,0,小于3级
四平,2015-01-14,-8,-15,0,0,小于3级
四平,2015-01-15,-8,-15,0,1,小于3级
四平,2015-01-16,-8,-19,0,0,小于3级
四平,2015-01-17,-3,-13,0,1,小于3级
四平,2015-01-18,-6,-15,0,1,小于3级
四平,2015-01-19,-3,-17,0,1,小于3级
四平,2015-01-20,-7,-15,0,1,小于3级
四平,2015-01-21,-6,-18,0,0,小于3级
四平,2015-01-22,-1,-15,0,0,小于3级
四平,2015-01-23,-4,-14,0,0,小于3级~3-4级
四平,2015-01-24,-1,-14,0,0,小于3级
四平,2015-01-25,-6,-17,0,0,小于3级
四平,2015-01-26,-13,-22,0,0,小于3级~3-4级
四平,2015-01-27,-10,-23,0,0,3-4级
四平,2015-01-28,-7,-19,0,1,小于3级
四平,2015-01-29,-10,-18,0,1,小于3级
四平,2015-01-30,-8,-18,0,0,小于3级
四平,2015-01-31,-3,-18,0,0,小于3级
安阳,2015-01-01,7,-4,0,0,小于3级
安阳,2015-01-02,12,-1,0,0,小于3级
安阳,2015-01-03,11,-1,0,0,小于3级
安阳,2015-01-04,8,2,0,0,小于3级
安阳,2015-01-05,4,-1,0,0,小于3级~4-5级
安阳,2015-01-06,7,-1,0,0,3-4级~小于3级
安阳,2015-01-07,10,-2,0,0,小于3级
安阳,2015-01-08,11,-3,0,0,小于3级
安阳,2015-01-09,15,-1,0,0,3-4级~小于3级
安阳,2015-01-10,8,-1,0,0,小于3级
安阳,2015-01-11,6,-2,0,0,小于3级
安阳,2015-01-12,8,-3,0,0,小于3级
安阳,2015-01-13,8,-1,0,0,小于3级
安阳,2015-01-14,9,-1,0,0,小于3级
安阳,2015-01-15,8,-2,0,0,小于3级
安阳,2015-01-16,7,-5,0,0,小于3级~3-4级
安阳,2015-01-17,11,0,0,0,小于3级
安阳,2015-01-18,11,-3,0,0,小于3级~3-4级
安阳,2015-01-19,10,3,0,0,小于3级
安阳,2015-01-20,6,-1,0,0,小于3级~3-4级
安阳,2015-01-21,8,-4,0,0,3-4级~小于3级
安阳,2015-01-22,11,-1,0,0,小于3级~3-4级
安阳,2015-01-23,5,-2,1,0,小于3级
安阳,2015-01-24,5,-1,0,0,小于3级
安阳,2015-01-25,7,-3,0,0,小于3级
安阳,2015-01-26,2,-3,0,0,小于3级~3-4级
安阳,2015-01-27,1,-3,0,1,4-5级~小于3级
安阳,2015-01-28,3,-3,0,1,小于3级
安阳,2015-01-29,2,-4,0,0,小于3级
安阳,2015-01-30,2,-4,0,0,3-4级~小于3级
安阳,2015-01-31,4,-4,0,0,小于3级
新乡,2015-01-01,7,-3,0,0,小于3级
新乡,2015-01-02,13,-1,0,0,小于3级
新乡,2015-01-03,12,0,0,0,小于3级
新乡,2015-01-04,10,4,0,0,小于3级
新乡,2015-01-05,5,3,0,0,小于3级~4-5级
新乡,2015-01-06,8,-2,0,0,3-4级
新乡,2015-01-07,10,-3,0,0,小于3级
新乡,2015-01-08,13,-2,0,0,小于3级
新乡,2015-01-09,15,-2,0,0,小于3级
新乡,2015-01-10,10,-2,0,0,小于3级
新乡,2015-01-11,6,-1,0,0,小于3级~3-4级
新乡,2015-01-12,7,-2,0,0,小于3级
新乡,2015-01-13,9,-1,0,0,小于3级
新乡,2015-01-14,7,-1,0,0,小于3级
新乡,2015-01-15,8,0,0,0,小于3级
新乡,2015-01-16,7,-4,0,0,小于3级~3-4级
新乡,2015-01-17,12,0,0,0,3-4级
新乡,2015-01-18,11,-3,0,0,小于3级
新乡,2015-01-19,12,4,0,0,小于3级
新乡,2015-01-20,8,1,0,0,小于3级
新乡,2015-01-21,8,-5,0,0,3-4级
新乡,2015-01-22,10,-3,0,0,小于3级
新乡,2015-01-23,5,0,0,0,小于3级
新乡,2015-01-24,4,0,1,1,小于3级~3-4级
新乡,2015-01-25,6,-1,0,0,小于3级
新乡,2015-01-26,4,-2,1,1,小于3级~3-4级
新乡,2015-01-27,1,-3,0,1,4-5级~3-4级
新乡,2015-01-28,3,-3,0,1,小于3级
新乡,2015-01-29,3,-3,0,0,小于3级
新乡,2015-01-30,3,-5,0,0,小于3级
新乡,2015-01-31,5,-3,0,0,小于3级
焦作,2015-01-01,9,-3,0,0,小于3级
焦作,2015-01-02,14,-1,0,0,小于3级
焦作,2015-01-03,12,1,0,0,小于3级
焦作,2015-01-04,12,4,0,0,小于3级
焦作,2015-01-05,5,4,0,0,小于3级~4-5级
焦作,2015-01-06,9,-1,0,0,小于3级
焦作,2015-01-07,13,-1,0,0,小于3级
焦作,2015-01-08,14,0,0,0,小于3级
焦作,2015-01-09,16,1,0,0,小于3级
焦作,2015-01-10,12,0,0,0,小于3级
焦作,2015-01-11,7,0,0,0,小于3级
焦作,2015-01-12,8,-2,0,0,小于3级
焦作,2015-01-13,10,-1,0,0,小于3级
焦作,2015-01-14,8,0,0,0,小于3级
焦作,2015-01-15,10,2,0,0,小于3级
焦作,2015-01-16,8,-1,0,0,3-4级
焦作,2015-01-17,11,0,0,0,小于3级
焦作,2015-01-18,12,0,0,0,小于3级
焦作,2015-01-19,13,2,0,0,小于3级
焦作,2015-01-20,10,2,0,0,小于3级
焦作,2015-01-21,8,-2,0,0,小于3级
焦作,2015-01-22,11,-1,0,0,小于3级
焦作,2015-01-23,7,2,1,0,小于3级
焦作,2015-01-24,6,0,1,0,小于3级~3-4级
焦作,2015-01-25,9,1,0,0,小于3级
焦作,2015-01-26,4,-1,0,1,小于3级~4-5级
焦作,2015-01-27,1,-1,0,1,4-5级~小于3级
焦作,2015-01-28,4,-3,0,1,小于3级
焦作,2015-01-29,2,-4,0,0,小于3级
焦作,2015-01-30,2,-4,0,0,小于3级
焦作,2015-01-31,4,-3,0,0,小于3级
黄石,2015-01-01,12,1,0,0,小于3级
黄石,2015-01-02,15,4,0,0,小于3级
黄石,2015-01-03,16,4,0,0,小于3级
黄石,2015-01-04,18,4,0,0,小于3级
黄石,2015-01-05,10,4,1,0,小于3级
黄石,2015-01-06,9,1,0,0,小于3级
黄石,2015-01-07,11,0,0,0,小于3级
黄石,2015-01-08,12,4,0,0,小于3级
黄石,2015-01-09,14,5,0,0,小于3级
黄石,2015-01-10,16,2,0,0,小于3级
黄石,2015-01-11,12,4,0,0,小于3级
黄石,2015-01-12,11,6,0,0,小于3级
黄石,2015-01-13,12,2,0,0,小于3级
黄石,2015-01-14,12,2,0,0,小于3级
黄石,2015-01-15,14,3,0,0,小于3级
黄石,2015-01-16,12,1,0,0,小于3级~3-4级
黄石,2015-01-17,13,2,0,0,小于3级
黄石,2015-01-18,14,2,0,0,小于3级
黄石,2015-01-19,13,6,0,0,小于3级
黄石,2015-01-20,14,4,0,0,小于3级
